CPUCount,edited_radial_points.0,edited_scans.0,job.cluster.@attributes.name,job.jobParameters.bucket_fixed.@attributes.fixedtype,job.jobParameters.bucket_fixed.@attributes.value,job.jobParameters.bucket_fixed.@attributes.xtype,job.jobParameters.bucket_fixed.@attributes.ytype,job.jobParameters.conc_threshold.@attributes.value,job.jobParameters.demes.@attributes.value,job.jobParameters.generations.@attributes.value,job.jobParameters.k_grid.@attributes.value,job.jobParameters.mc_iterations.@attributes.value,job.jobParameters.migration.@attributes.value,job.jobParameters.mutate_sigma.@attributes.value,job.jobParameters.p_mutate_k.@attributes.value,job.jobParameters.p_mutate_s.@attributes.value,job.jobParameters.p_mutate_sk.@attributes.value,job.jobParameters.plague.@attributes.value,job.jobParameters.population.@attributes.value,job.jobParameters.regularization.@attributes.value,job.jobParameters.req_mgroupcount.@attributes.value,job.jobParameters.s_grid.@attributes.value,job.jobParameters.seed.@attributes.value,simpoints.0,CPUTime,max_rss,wallTime
8,1263,20,6,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,138,210,140	v1.0-uslims3_CCH-27280
256,1035,89,26,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,1908,59868,6882	v1.0-uslims3_CU_Boulder-538
96,1298,1000,25,2,0.0,3,1,1e-05,1,100,100,40,3,0,20,20,20,4,200,0.05,4,100,0,200,41101,148995,245501	v1.0-uslims3_cauma3-5433
24,870,48,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,929,646,19780	v1.0-uslims3_UofL-897
16,1012,438,10,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,16618,1910,16620	v1.0-uslims3_CCH-59951
96,804,197,21,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,32613,96821,32642	v1.0-uslims3_CU_Boulder-15178
96,834,144,16,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,4566,44327,5052	v1.0-uslims3_CU_Boulder-10969
32,894,38,26,4,1.0,3,3,1e-05,31,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,13742,2821,13768	v1.0-uslims3_EPFL-773
96,889,137,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,15966,63785,15996	v1.0-uslims3_CU_Boulder-4661
64,1145,119,5,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,6643,11415,7221	v1.0-uslims3_CCH-86488
24,1044,52,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,4580,1171,4619	v1.0-uslims3_CU_Boulder-2686
32,1103,254,5,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,3995,8737,4021	v1.0-uslims3_CCH-70760
32,1075,92,5,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,3105,7223,3136	v1.0-uslims3_CCH-69593
96,848,142,21,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,24656,71323,24749	v1.0-uslims3_CU_Boulder-11900
24,938,49,25,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,212,1357,247	v1.0-uslims3_Canterbury-3836
32,744,549,11,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,32751,8490,32787	v1.0-uslims3_CCH-98473
192,823,309,1,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,2475,76723,8877	v1.0-uslims3_CAUMA-18489
72,1084,1059,7,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,8,100,0,200,72681,139343,72613	v1.0-uslims3_CCH-34258
288,710,48,22,2,0.0,3,1,1e-05,31,100,100,65,3,0,20,20,20,4,200,0.05,8,100,0,200,100,130117,291	v1.0-uslims3_KAUST-4045
16,1100,428,10,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,8,100,0,200,63204,106870,292073	v1.0-uslims3_CCH-70321
32,818,86,11,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,6735,6733,6749	v1.0-uslims3_CU_Boulder-18339
24,1022,139,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,2062,1449,2099	v1.0-uslims3_Canterbury-1372
24,818,194,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,30572,7208,30751	v1.0-uslims3_CU_Boulder-15415
24,887,229,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,7300,1509,7342	v1.0-uslims3_CAUMA-24859
24,862,41,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,198,548,325	v1.0-uslims3_UofL-1164
24,851,600,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,7692,2330,7710	v1.0-uslims3_Aalto-12
24,829,141,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,12026,2919,12621	v1.0-uslims3_CU_Boulder-15829
24,981,97,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,474,884,959	v1.0-uslims3_CU_Boulder-13094
96,967,143,7,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,4,100,0,200,6844,50133,7679	v1.0-uslims3_CU_Boulder-6125
16,1007,56,10,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,996,832,998	v1.0-uslims3_CCH-98492
256,968,159,26,2,0.0,3,1,1e-05,31,100,100,50,3,20,20,20,20,4,100,0.05,8,100,0,200,1956,82305,1984	v1.0-uslims3_CAUMA-12521
24,1084,59,16,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,973,960,1048	v1.0-uslims3_latrobe-1127
24,831,36,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,691,659,724	v1.0-uslims3_UofL-1214
24,917,39,25,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,4769,2496,41712	v1.0-uslims3_CU_Boulder-18197
96,1046,100,21,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,4,100,0,200,9812,68911,65863	v1.0-uslims3_CCH-19032
96,870,200,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,18938,76668,31864	v1.0-uslims3_CU_Boulder-5448
24,717,50,25,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,50,1388,79	v1.0-uslims3_BC_FTC-606
96,911,283,16,2,0.0,3,1,1e-05,1,100,100,30,3,0,20,20,20,4,200,0.05,4,100,0,200,285,21777,880	v1.0-uslims3_UMICH-4339
24,1065,50,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,17507,2749,17520	v1.0-uslims3_CU_Boulder-3153
32,689,357,26,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,864,1929,900	v1.0-uslims3_UMICH-2729
96,868,71,21,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,4,100,0,200,13185,40170,13151	v1.0-uslims3_CU_Boulder-7064
96,805,146,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,82815,182135,82915	v1.0-uslims3_CU_Boulder-9014
96,879,200,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,1029,42874,1070	v1.0-uslims3_CU_Boulder-4251
16,966,100,10,2,0.0,3,1,1e-05,1,100,100,30,3,0,20,20,20,4,200,0.05,1,100,0,200,15666,25465,15669	v1.0-uslims3_NRC-104
24,924,539,1,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,1,100,0,200,72459,58553,72466	v1.0-uslims3_UMICH-3888
192,929,159,1,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,2140,68252,2410	v1.0-uslims3_CU_Boulder-877
192,1017,173,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,4668,62059,4699	v1.0-uslims3_CU_Boulder-78
16,133,169,29,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,566,649,662	v1.0-uslims3_UKN-36047
192,965,89,1,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,64202,121380,64440	v1.0-uslims3_CU_Boulder-644
96,941,38,1,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,22357,73428,22365	v1.0-uslims3_CU_Boulder-5173
96,998,300,1,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,43340,261597,43364	v1.0-uslims3_CU_Boulder-5373
24,813,49,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,1490,879,35877	v1.0-uslims3_CU_Boulder-13329
24,1029,82,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,1160,1730,1204	v1.0-uslims3_CCH-20684
384,870,79,21,2,0.0,3,1,1e-05,1,100,100,100,3,0,20,20,20,4,200,0.05,16,100,0,200,5417,93545,8337	v1.0-uslims3_CU_Boulder-16051
32,903,42,12,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,1,100,0,200,2321,39091,2355	v1.0-uslims3_UofL-460
96,846,60,21,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,4,100,0,200,2734,34003,4107	v1.0-uslims3_CU_Boulder-17839
192,977,33,21,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,8,100,0,200,2373,32687,2427	v1.0-uslims3_CU_Boulder-17226
96,911,200,7,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,4,100,0,200,18169,59079,18383	v1.0-uslims3_CU_Boulder-10685
24,921,129,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,697,1002,826	v1.0-uslims3_Canterbury-2916
24,1002,173,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,22565,2624,22661	v1.0-uslims3_CU_Boulder-16634
24,641,75,21,2,0.0,3,1,1e-05,1,100,100,25,3,0,20,20,20,4,200,0.05,1,100,0,200,5068,11990,5080	v1.0-uslims3_UofL-344
128,916,65,23,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,4,100,0,200,4178,295927,5040	v1.0-uslims3_CU_Boulder-18845
16,1105,20,10,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,492,574,495	v1.0-uslims3_CCH-79712
96,734,144,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,64860,112321,64974	v1.0-uslims3_CU_Boulder-9275
32,1150,249,5,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,1,100,0,200,48506,353995,48531	v1.0-uslims3_UMICH-6665
24,905,116,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,3598,1601,3630	v1.0-uslims3_CU_Boulder-17474
36,817,67,22,2,0.0,3,1,1e-05,31,100,100,1,3,20,20,20,20,4,100,0.05,1,100,0,200,835,2763,879	v1.0-uslims3_HHU-1227
192,937,158,21,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,4830,52126,4850	v1.0-uslims3_CU_Boulder-2467
16,1156,587,6,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,5144,2426,5146	v1.0-uslims3_CCH-31014
24,787,149,16,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,5528,2065,5600	v1.0-uslims3_CU_Boulder-13040
24,1128,84,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,1252,1759,1333	v1.0-uslims3_IUBloom-3634
32,779,69,12,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,2250,1377,3297	v1.0-uslims3_IUBloom-2217
36,1026,279,22,2,0.0,3,1,1e-05,31,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,3234,5036,3916	v1.0-uslims3_CAUMA-15619
16,1286,30,29,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,31,471,32	v1.0-uslims3_UKN-101895
96,770,200,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,18573,69967,18585	v1.0-uslims3_CU_Boulder-5451
192,500,600,7,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,8,100,0,200,15391,101260,20414	v1.0-uslims3_Aalto-1039
24,995,129,16,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,7202,1983,7275	v1.0-uslims3_CU_Boulder-12784
36,1018,113,22,2,0.0,3,1,1e-05,31,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,32556,5165,32651	v1.0-uslims3_ColoState-8186
36,977,127,22,2,0.0,3,1,1e-05,31,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,2007,2860,2094	v1.0-uslims3_CAUMA-14873
24,886,39,1,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,208,549,239	v1.0-uslims3_UMassMed-5034
36,909,290,22,2,0.0,3,1,1e-05,31,100,100,1,3,20,20,20,20,4,100,0.05,1,100,0,200,12881,6226,13004	v1.0-uslims3_CAUMA-11510
96,844,82,21,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,4,100,0,200,9571,43287,9600	v1.0-uslims3_CU_Boulder-16369
96,949,54,16,2,0.0,3,1,1e-05,1,100,100,12,3,0,20,20,20,4,200,0.05,4,100,0,200,4163,8676,4567	v1.0-uslims3_CU_Boulder-7427
24,887,229,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,1566,1386,1578	v1.0-uslims3_CAUMA-24860
192,1098,309,21,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,8,100,0,200,13478,109391,13508	v1.0-uslims3_mayo-3800
256,1069,69,26,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,2171,69289,25462	v1.0-uslims3_ColoState-9641
32,1085,249,5,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,1,100,0,200,99758,416678,99929	v1.0-uslims3_UMICH-6629
288,1117,43,22,4,1.0,3,3,1e-05,31,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,1403,101874,4384	v1.0-uslims3_EPFL-919
256,1011,49,26,-1,0.0,-1,-1,1e-05,31,100,100,50,3,20,20,20,20,4,100,0.05,8,100,0,200,814,59894,886	v1.0-uslims3_UMassMed-3928
16,871,299,27,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,4,100,0,200,17759,11240,17770	v1.0-uslims3_Aalto-137
96,452,79,7,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,4,100,0,200,15930,54255,16355	v1.0-uslims3_CU_Boulder-10754
32,1189,600,25,2,0.0,4,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,36089,3969,36110	v1.0-uslims3_HI-126
32,750,146,25,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,31806,5411,31829	v1.0-uslims3_CU_Boulder-9507
32,1105,249,11,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,1,100,0,200,31250,278347,31272	v1.0-uslims3_UMICH-6922
24,944,39,1,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,81,472,237	v1.0-uslims3_UMassMed-5225
24,992,604,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,5966,2884,5883	v1.0-uslims3_CCH-34267
24,1134,239,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,7568,3064,7618	v1.0-uslims3_UMICH-5793
16,955,417,10,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,5735,1542,5737	v1.0-uslims3_CCH-68554
24,1116,59,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,1,100,0,200,29884,46780,30129	v1.0-uslims3_latrobe-1180
288,1191,35,22,-1,0.0,-1,-1,1e-05,31,100,100,50,3,20,20,20,20,4,100,0.05,8,100,0,200,222,106583,303	v1.0-uslims3_IUBloom-1810
32,1136,199,11,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,1,100,0,200,14957,255030,14974	v1.0-uslims3_UMICH-6730
128,878,61,11,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,4,100,0,200,3196,209013,3220	v1.0-uslims3_CU_Boulder-18401
24,1086,114,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,1390,1379,1679	v1.0-uslims3_IUBloom-2917
192,1044,49,21,2,0.0,3,1,1e-05,1,100,100,100,3,0,20,20,20,4,200,0.05,8,100,0,200,3162,82577,4766	v1.0-uslims3_latrobe-2061
36,1004,19,22,2,0.0,3,1,1e-05,31,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,197,1887,292	v1.0-uslims3_NREL-219
32,1118,151,5,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,2516,7830,2560	v1.0-uslims3_CCH-70830
192,924,49,21,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,3169,31574,3190	v1.0-uslims3_CU_Boulder-2463
24,972,59,1,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,13754,2098,13759	v1.0-uslims3_CU_Boulder-4825
24,907,71,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,2011,1174,2579	v1.0-uslims3_CU_Boulder-11108
24,917,74,16,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,5214,1463,5329	v1.0-uslims3_Canterbury-3611
192,1090,39,7,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,8,100,0,200,1177,48248,23565	v1.0-uslims3_Canterbury-2246
32,1055,353,11,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,5484,7909,5341	v1.0-uslims3_CCH-34805
16,1043,484,10,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,148044,6010,148047	v1.0-uslims3_CCH-68553
288,964,191,22,2,0.0,3,1,1e-05,31,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,3179,123017,3304	v1.0-uslims3_ColoState-8402
24,729,196,16,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,1786,1362,1866	v1.0-uslims3_BC_FTC-216
24,879,39,1,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,187,506,343	v1.0-uslims3_UMassMed-5199
24,863,214,16,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,1992,2026,2086	v1.0-uslims3_CU_Boulder-13907
24,813,200,16,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,15383,2086,16098	v1.0-uslims3_CU_Boulder-12804
192,917,29,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,2225,38591,2631	v1.0-uslims3_CU_Boulder-2330
96,952,68,16,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,4,100,0,200,23224,46438,23443	v1.0-uslims3_CU_Boulder-12677
32,935,269,5,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,3533,7167,3575	v1.0-uslims3_mayo-4903
192,974,247,21,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,8,100,0,200,34503,116288,68386	v1.0-uslims3_mayo-3856
96,948,48,21,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,4,100,0,200,2571,31676,2684	v1.0-uslims3_CU_Boulder-12516
32,1032,300,5,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,2713,8245,2745	v1.0-uslims3_UMICH-7038
24,966,159,16,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,4268,1750,4413	v1.0-uslims3_CU_Boulder-12145
24,1121,247,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,1,100,0,200,9487,83346,9708	v1.0-uslims3_UMICH-6292
16,1009,80,10,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,326,780,328	v1.0-uslims3_CCH-98414
16,1002,60,10,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,1405,990,1408	v1.0-uslims3_CCH-98487
96,1032,100,25,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,4,100,0,200,18195,127219,18156	v1.0-uslims3_CCH-19063
256,1119,99,26,2,0.0,3,1,1e-05,31,100,100,50,3,20,20,20,20,4,100,0.05,8,100,0,200,3945,86869,4076	v1.0-uslims3_CAUMA-12193
192,1035,79,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,5980,58272,5989	v1.0-uslims3_CU_Boulder-125
192,942,143,16,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,8,100,0,200,8580,57036,72919	v1.0-uslims3_UoG-1404
32,1107,274,5,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,3476,8692,3516	v1.0-uslims3_CCH-69533
24,848,79,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,1933,1212,1967	v1.0-uslims3_CU_Boulder-14918
96,728,89,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,4506,50696,9212	v1.0-uslims3_IUBloom-2869
288,1061,194,22,2,0.0,3,1,1e-05,31,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,7704,167176,20114	v1.0-uslims3_ColoState-9541
24,1014,146,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,13726,2772,13740	v1.0-uslims3_CU_Boulder-4085
96,1111,91,21,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,3416,44805,7727	v1.0-uslims3_IUBloom-3370
36,752,116,22,2,0.0,3,1,1e-05,31,100,100,1,3,20,20,20,20,4,100,0.05,1,100,0,200,547,2482,663	v1.0-uslims3_HHU-1314
24,1298,1000,25,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,1567,3258,3919	v1.0-uslims3_cauma3-5429
96,1104,199,1,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,127465,159227,156897	v1.0-uslims3_UMICH-3960
24,1127,70,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,2756,1580,2786	v1.0-uslims3_IUBloom-3408
24,1126,69,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,2291,1917,2324	v1.0-uslims3_IUBloom-3219
192,1019,65,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,3387,42551,3402	v1.0-uslims3_ColoState-9838
192,868,49,7,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,8,100,0,200,4056,58474,4463	v1.0-uslims3_Canterbury-687
96,969,135,1,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,10573,79420,10578	v1.0-uslims3_CU_Boulder-4026
24,921,197,1,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,8324,2095,8329	v1.0-uslims3_CU_Boulder-4880
24,816,216,16,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,9138,2693,18855	v1.0-uslims3_CU_Boulder-14093
288,1048,34,22,2,0.0,3,1,1e-05,31,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,8768,121996,8854	v1.0-uslims3_ColoState-8639
32,1030,154,26,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,3050,2679,3072	v1.0-uslims3_UMICH-3443
96,1125,70,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,2027,44043,6858	v1.0-uslims3_IUBloom-2866
24,1020,59,1,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,915,715,919	v1.0-uslims3_CAUMA-22076
64,1146,209,5,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,4,100,0,200,18719,139003,19307	v1.0-uslims3_CCH-86576
24,1108,213,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,2183,2780,5244	v1.0-uslims3_CCH-34374
96,1000,128,7,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,4,100,0,200,4849,49069,6974	v1.0-uslims3_CU_Boulder-6852
32,1076,199,25,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,23477,4012,23496	v1.0-uslims3_UMICH-4753
32,1081,398,11,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,8764,8219,8621	v1.0-uslims3_CCH-34803
24,1096,129,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,11948,1798,11963	v1.0-uslims3_CAUMA-21251
36,939,39,22,2,0.0,3,1,1e-05,31,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,10,1812,217	v1.0-uslims3_UMassMed-4889
